Date,SKU,Product,Sales,Price
2023-05-15,SKU0009,Laptop,84,794.3
2023-05-16,SKU0009,Laptop,25,916.13
2023-05-17,SKU0009,Laptop,77,884.88
2023-05-18,SKU0009,Laptop,39,204.74
2023-05-19,SKU0009,Laptop,96,767.16
2023-05-20,SKU0009,Laptop,74,986.86
2023-05-21,SKU0009,Laptop,26,606.9
2023-05-22,SKU0009,Laptop,27,738.94
2023-05-23,SKU0009,Laptop,23,562.35
2023-05-24,SKU0009,Laptop,41,776.37
2023-05-25,SKU0009,Laptop,40,240.8
2023-05-26,SKU0009,Laptop,46,392.55
2023-05-27,SKU0009,Laptop,83,581.53
2023-05-28,SKU0009,Laptop,99,524.65
2023-05-29,SKU0009,Laptop,33,536.93
2023-05-30,SKU0009,Laptop,61,333.3
2023-05-31,SKU0009,Laptop,92,738.0
2023-06-01,SKU0009,Laptop,41,966.56
2023-06-02,SKU0009,Laptop,29,985.69
2023-06-03,SKU0009,Laptop,87,852.5
2023-06-04,SKU0009,Laptop,75,901.27
2023-06-05,SKU0009,Laptop,85,361.48
2023-06-06,SKU0009,Laptop,79,456.78
2023-06-07,SKU0009,Laptop,11,232.04
2023-06-08,SKU0009,Laptop,55,703.25
2023-06-09,SKU0009,Laptop,37,429.02
2023-06-10,SKU0009,Laptop,13,477.98
2023-06-11,SKU0009,Laptop,82,422.2
2023-06-12,SKU0009,Laptop,11,775.13
2023-06-13,SKU0009,Laptop,19,243.63
2023-06-14,SKU0009,Laptop,50,484.9
2023-06-15,SKU0009,Laptop,75,439.13
2023-06-16,SKU0009,Laptop,15,741.6
2023-06-17,SKU0009,Laptop,60,511.17
2023-06-18,SKU0009,Laptop,20,320.67
2023-06-19,SKU0009,Laptop,29,712.68
2023-06-20,SKU0009,Laptop,24,417.71
2023-06-21,SKU0009,Laptop,14,367.84
2023-06-22,SKU0009,Laptop,56,682.06
2023-06-23,SKU0009,Laptop,86,103.15
2023-06-24,SKU0009,Laptop,96,874.22
2023-06-25,SKU0009,Laptop,54,954.03
2023-06-26,SKU0009,Laptop,45,274.41
2023-06-27,SKU0009,Laptop,91,363.23
2023-06-28,SKU0009,Laptop,35,740.83
2023-06-29,SKU0009,Laptop,36,772.79
2023-06-30,SKU0009,Laptop,66,218.71
2023-07-01,SKU0009,Laptop,22,81.82
2023-07-02,SKU0009,Laptop,27,504.71
2023-07-03,SKU0009,Laptop,64,903.47
2023-07-04,SKU0009,Laptop,70,783.35
2023-07-05,SKU0009,Laptop,84,109.44
2023-07-06,SKU0009,Laptop,99,305.34
2023-07-07,SKU0009,Laptop,37,446.92
2023-07-08,SKU0009,Laptop,43,138.56
2023-07-09,SKU0009,Laptop,28,857.49
2023-07-10,SKU0009,Laptop,31,398.8
2023-07-11,SKU0009,Laptop,18,743.71
2023-07-12,SKU0009,Laptop,72,320.91
2023-07-13,SKU0009,Laptop,71,689.88
2023-07-14,SKU0009,Laptop,31,569.77
2023-07-15,SKU0009,Laptop,13,863.58
2023-07-16,SKU0009,Laptop,29,987.07
2023-07-17,SKU0009,Laptop,24,176.98
2023-07-18,SKU0009,Laptop,64,931.34
2023-07-19,SKU0009,Laptop,70,184.68
2023-07-20,SKU0009,Laptop,40,837.78
2023-07-21,SKU0009,Laptop,35,992.45
2023-07-22,SKU0009,Laptop,14,351.06
2023-07-23,SKU0009,Laptop,53,730.44
2023-07-24,SKU0009,Laptop,39,206.51
2023-07-25,SKU0009,Laptop,22,928.27
2023-07-26,SKU0009,Laptop,93,579.21
2023-07-27,SKU0009,Laptop,46,153.71
2023-07-28,SKU0009,Laptop,87,132.24
2023-07-29,SKU0009,Laptop,56,194.58
2023-07-30,SKU0009,Laptop,97,268.27
2023-07-31,SKU0009,Laptop,51,715.3
2023-08-01,SKU0009,Laptop,75,160.55
2023-08-02,SKU0009,Laptop,47,153.96
2023-08-03,SKU0009,Laptop,26,119.89
2023-08-04,SKU0009,Laptop,54,948.57
2023-08-05,SKU0009,Laptop,70,615.5
2023-08-06,SKU0009,Laptop,17,728.04
2023-08-07,SKU0009,Laptop,46,668.55
2023-08-08,SKU0009,Laptop,86,879.73
2023-08-09,SKU0009,Laptop,48,871.69
2023-08-10,SKU0009,Laptop,44,966.31
2023-08-11,SKU0009,Laptop,23,503.22
2023-08-12,SKU0009,Laptop,16,419.43
2023-08-13,SKU0009,Laptop,43,173.0
2023-08-14,SKU0009,Laptop,13,660.22
2023-08-15,SKU0009,Laptop,75,612.15
2023-08-16,SKU0009,Laptop,48,678.7
2023-08-17,SKU0009,Laptop,34,475.82
2023-08-18,SKU0009,Laptop,32,756.5
2023-08-19,SKU0009,Laptop,39,379.75
2023-08-20,SKU0009,Laptop,11,768.89
2023-08-21,SKU0009,Laptop,84,502.78
2023-08-22,SKU0009,Laptop,16,531.85
2023-08-23,SKU0009,Laptop,14,486.99
2023-08-24,SKU0009,Laptop,40,715.6
2023-08-25,SKU0009,Laptop,29,392.73
2023-08-26,SKU0009,Laptop,11,680.32
2023-08-27,SKU0009,Laptop,78,786.68
2023-08-28,SKU0009,Laptop,19,671.17
2023-08-29,SKU0009,Laptop,94,691.02
2023-08-30,SKU0009,Laptop,63,73.91
2023-08-31,SKU0009,Laptop,23,336.38
2023-09-01,SKU0009,Laptop,77,262.49
2023-09-02,SKU0009,Laptop,11,140.11
2023-09-03,SKU0009,Laptop,30,657.46
2023-09-04,SKU0009,Laptop,56,969.26
2023-09-05,SKU0009,Laptop,83,266.2
2023-09-06,SKU0009,Laptop,45,775.1
2023-09-07,SKU0009,Laptop,66,494.57
2023-09-08,SKU0009,Laptop,86,270.55
2023-09-09,SKU0009,Laptop,30,423.86
2023-09-10,SKU0009,Laptop,87,647.69
2023-09-11,SKU0009,Laptop,93,177.88
2023-09-12,SKU0009,Laptop,19,290.77
2023-09-13,SKU0009,Laptop,23,710.12
2023-09-14,SKU0009,Laptop,86,803.4
2023-09-15,SKU0009,Laptop,61,635.77
2023-09-16,SKU0009,Laptop,55,61.44
2023-09-17,SKU0009,Laptop,14,736.56
2023-09-18,SKU0009,Laptop,81,298.71
2023-09-19,SKU0009,Laptop,15,973.05
2023-09-20,SKU0009,Laptop,12,407.9
2023-09-21,SKU0009,Laptop,74,129.57
2023-09-22,SKU0009,Laptop,93,114.04
2023-09-23,SKU0009,Laptop,86,662.17
2023-09-24,SKU0009,Laptop,50,443.39
2023-09-25,SKU0009,Laptop,96,835.1
2023-09-26,SKU0009,Laptop,65,942.97
2023-09-27,SKU0009,Laptop,21,681.76
2023-09-28,SKU0009,Laptop,67,540.81
2023-09-29,SKU0009,Laptop,13,345.11
2023-09-30,SKU0009,Laptop,80,813.37
2023-10-01,SKU0009,Laptop,59,585.03
2023-10-02,SKU0009,Laptop,21,620.04
2023-10-03,SKU0009,Laptop,81,710.79
2023-10-04,SKU0009,Laptop,54,156.35
2023-10-05,SKU0009,Laptop,36,335.1
2023-10-06,SKU0009,Laptop,19,463.44
2023-10-07,SKU0009,Laptop,19,536.19
2023-10-08,SKU0009,Laptop,58,987.7
2023-10-09,SKU0009,Laptop,52,577.62
2023-10-10,SKU0009,Laptop,88,638.48
2023-10-11,SKU0009,Laptop,97,605.8
2023-10-12,SKU0009,Laptop,58,111.37
2023-10-13,SKU0009,Laptop,78,207.49
2023-10-14,SKU0009,Laptop,92,199.27
2023-10-15,SKU0009,Laptop,54,684.85
2023-10-16,SKU0009,Laptop,38,558.15
2023-10-17,SKU0009,Laptop,51,997.08
2023-10-18,SKU0009,Laptop,36,215.02
2023-10-19,SKU0009,Laptop,35,541.75
2023-10-20,SKU0009,Laptop,69,339.81
2023-10-21,SKU0009,Laptop,30,713.63
2023-10-22,SKU0009,Laptop,20,819.34
2023-10-23,SKU0009,Laptop,98,95.36
2023-10-24,SKU0009,Laptop,85,66.39
2023-10-25,SKU0009,Laptop,22,337.61
2023-10-26,SKU0009,Laptop,22,391.57
2023-10-27,SKU0009,Laptop,70,604.43
2023-10-28,SKU0009,Laptop,87,641.24
2023-10-29,SKU0009,Laptop,81,757.39
2023-10-30,SKU0009,Laptop,64,99.97
2023-10-31,SKU0009,Laptop,43,616.51
2023-11-01,SKU0009,Laptop,80,395.06
2023-11-02,SKU0009,Laptop,29,143.69
2023-11-03,SKU0009,Laptop,23,152.11
2023-11-04,SKU0009,Laptop,43,525.22
2023-11-05,SKU0009,Laptop,46,912.33
2023-11-06,SKU0009,Laptop,37,428.04
2023-11-07,SKU0009,Laptop,15,982.82
2023-11-08,SKU0009,Laptop,75,189.08
2023-11-09,SKU0009,Laptop,12,93.95
2023-11-10,SKU0009,Laptop,12,266.82
2023-11-11,SKU0009,Laptop,90,997.69
2023-11-12,SKU0009,Laptop,10,724.06
2023-11-13,SKU0009,Laptop,80,573.31
2023-11-14,SKU0009,Laptop,26,559.16
2023-11-15,SKU0009,Laptop,89,873.43
2023-11-16,SKU0009,Laptop,40,86.29
2023-11-17,SKU0009,Laptop,35,802.88
2023-11-18,SKU0009,Laptop,93,364.1
2023-11-19,SKU0009,Laptop,53,837.58
2023-11-20,SKU0009,Laptop,99,667.34
2023-11-21,SKU0009,Laptop,92,805.7
2023-11-22,SKU0009,Laptop,30,320.29
2023-11-23,SKU0009,Laptop,15,867.62
2023-11-24,SKU0009,Laptop,29,143.22
2023-11-25,SKU0009,Laptop,48,604.34
2023-11-26,SKU0009,Laptop,94,660.22
2023-11-27,SKU0009,Laptop,91,512.69
2023-11-28,SKU0009,Laptop,68,553.57
2023-11-29,SKU0009,Laptop,52,345.12
2023-11-30,SKU0009,Laptop,67,323.09
2023-12-01,SKU0009,Laptop,30,328.7
2023-12-02,SKU0009,Laptop,19,632.57
2023-12-03,SKU0009,Laptop,36,344.76
2023-12-04,SKU0009,Laptop,92,817.64
2023-12-05,SKU0009,Laptop,59,704.65
2023-12-06,SKU0009,Laptop,17,126.6
2023-12-07,SKU0009,Laptop,56,359.17
2023-12-08,SKU0009,Laptop,17,420.08
2023-12-09,SKU0009,Laptop,30,577.93
2023-12-10,SKU0009,Laptop,50,552.58
2023-12-11,SKU0009,Laptop,52,897.62
2023-12-12,SKU0009,Laptop,55,362.18
2023-12-13,SKU0009,Laptop,91,829.01
2023-12-14,SKU0009,Laptop,76,85.5
2023-12-15,SKU0009,Laptop,24,221.59
2023-12-16,SKU0009,Laptop,40,184.87
2023-12-17,SKU0009,Laptop,86,99.19
2023-12-18,SKU0009,Laptop,30,224.27
2023-12-19,SKU0009,Laptop,64,98.88
2023-12-20,SKU0009,Laptop,60,84.53
2023-12-21,SKU0009,Laptop,70,641.1
2023-12-22,SKU0009,Laptop,53,905.22
2023-12-23,SKU0009,Laptop,59,688.7
2023-12-24,SKU0009,Laptop,10,784.46
2023-12-25,SKU0009,Laptop,32,403.0
2023-12-26,SKU0009,Laptop,53,259.19
2023-12-27,SKU0009,Laptop,24,381.9
2023-12-28,SKU0009,Laptop,68,473.21
2023-12-29,SKU0009,Laptop,74,209.99
2023-12-30,SKU0009,Laptop,20,68.84
2023-12-31,SKU0009,Laptop,11,400.28
2024-01-01,SKU0009,Laptop,29,517.89
2024-01-02,SKU0009,Laptop,58,230.49
2024-01-03,SKU0009,Laptop,39,331.91
2024-01-04,SKU0009,Laptop,31,407.81
2024-01-05,SKU0009,Laptop,53,903.64
2024-01-06,SKU0009,Laptop,12,884.36
2024-01-07,SKU0009,Laptop,60,956.77
2024-01-08,SKU0009,Laptop,48,554.95
2024-01-09,SKU0009,Laptop,29,372.76
2024-01-10,SKU0009,Laptop,43,906.79
2024-01-11,SKU0009,Laptop,82,901.04
2024-01-12,SKU0009,Laptop,53,358.47
2024-01-13,SKU0009,Laptop,29,600.36
2024-01-14,SKU0009,Laptop,83,820.69
2024-01-15,SKU0009,Laptop,86,674.41
2024-01-16,SKU0009,Laptop,69,356.94
2024-01-17,SKU0009,Laptop,81,542.3
2024-01-18,SKU0009,Laptop,55,298.33
2024-01-19,SKU0009,Laptop,62,830.56
2024-01-20,SKU0009,Laptop,98,736.19
2024-01-21,SKU0009,Laptop,69,547.18
2024-01-22,SKU0009,Laptop,15,846.78
2024-01-23,SKU0009,Laptop,57,294.3
2024-01-24,SKU0009,Laptop,39,480.9
2024-01-25,SKU0009,Laptop,71,696.46
2024-01-26,SKU0009,Laptop,79,520.71
2024-01-27,SKU0009,Laptop,24,391.23
2024-01-28,SKU0009,Laptop,29,755.23
2024-01-29,SKU0009,Laptop,24,520.63
2024-01-30,SKU0009,Laptop,68,518.49
2024-01-31,SKU0009,Laptop,80,882.88
2024-02-01,SKU0009,Laptop,29,701.1
2024-02-02,SKU0009,Laptop,49,90.66
2024-02-03,SKU0009,Laptop,47,249.54
2024-02-04,SKU0009,Laptop,49,485.43
2024-02-05,SKU0009,Laptop,10,968.02
2024-02-06,SKU0009,Laptop,43,481.13
2024-02-07,SKU0009,Laptop,95,422.05
2024-02-08,SKU0009,Laptop,14,562.58
2024-02-09,SKU0009,Laptop,40,387.44
2024-02-10,SKU0009,Laptop,26,389.9
2024-02-11,SKU0009,Laptop,43,341.22
2024-02-12,SKU0009,Laptop,94,233.28
2024-02-13,SKU0009,Laptop,46,222.43
2024-02-14,SKU0009,Laptop,39,786.9
2024-02-15,SKU0009,Laptop,76,261.97
2024-02-16,SKU0009,Laptop,34,407.5
2024-02-17,SKU0009,Laptop,66,916.31
2024-02-18,SKU0009,Laptop,34,604.41
2024-02-19,SKU0009,Laptop,82,196.67
2024-02-20,SKU0009,Laptop,34,854.52
2024-02-21,SKU0009,Laptop,25,979.08
2024-02-22,SKU0009,Laptop,12,620.3
2024-02-23,SKU0009,Laptop,73,496.46
2024-02-24,SKU0009,Laptop,10,219.45
2024-02-25,SKU0009,Laptop,75,154.44
2024-02-26,SKU0009,Laptop,82,513.59
2024-02-27,SKU0009,Laptop,75,337.13
2024-02-28,SKU0009,Laptop,68,848.33
2024-02-29,SKU0009,Laptop,83,183.82
2024-03-01,SKU0009,Laptop,56,495.47
2024-03-02,SKU0009,Laptop,99,236.98
2024-03-03,SKU0009,Laptop,71,66.11
2024-03-04,SKU0009,Laptop,57,885.47
2024-03-05,SKU0009,Laptop,77,804.69
2024-03-06,SKU0009,Laptop,76,899.28
2024-03-07,SKU0009,Laptop,21,177.75
2024-03-08,SKU0009,Laptop,31,599.54
2024-03-09,SKU0009,Laptop,15,57.17
2024-03-10,SKU0009,Laptop,88,72.44
2024-03-11,SKU0009,Laptop,38,373.9
2024-03-12,SKU0009,Laptop,58,648.63
2024-03-13,SKU0009,Laptop,83,840.67
2024-03-14,SKU0009,Laptop,90,477.46
2024-03-15,SKU0009,Laptop,72,390.24
2024-03-16,SKU0009,Laptop,21,216.54
2024-03-17,SKU0009,Laptop,63,947.75
2024-03-18,SKU0009,Laptop,61,219.5
2024-03-19,SKU0009,Laptop,59,535.64
2024-03-20,SKU0009,Laptop,26,658.75
2024-03-21,SKU0009,Laptop,99,927.25
2024-03-22,SKU0009,Laptop,68,348.57
2024-03-23,SKU0009,Laptop,93,523.87
2024-03-24,SKU0009,Laptop,53,895.73
2024-03-25,SKU0009,Laptop,71,732.32
2024-03-26,SKU0009,Laptop,42,283.11
2024-03-27,SKU0009,Laptop,63,706.8
2024-03-28,SKU0009,Laptop,34,759.13
2024-03-29,SKU0009,Laptop,47,964.87
2024-03-30,SKU0009,Laptop,38,453.72
2024-03-31,SKU0009,Laptop,85,495.78
2024-04-01,SKU0009,Laptop,55,408.29
2024-04-02,SKU0009,Laptop,45,452.68
2024-04-03,SKU0009,Laptop,38,370.53
2024-04-04,SKU0009,Laptop,29,381.24
2024-04-05,SKU0009,Laptop,23,646.42
2024-04-06,SKU0009,Laptop,28,341.55
2024-04-07,SKU0009,Laptop,26,491.85
2024-04-08,SKU0009,Laptop,94,381.04
2024-04-09,SKU0009,Laptop,84,514.77
2024-04-10,SKU0009,Laptop,30,680.91
2024-04-11,SKU0009,Laptop,17,319.97
2024-04-12,SKU0009,Laptop,49,809.68
2024-04-13,SKU0009,Laptop,29,965.64
2024-04-14,SKU0009,Laptop,62,860.34
2024-04-15,SKU0009,Laptop,64,958.04
2024-04-16,SKU0009,Laptop,99,62.5
2024-04-17,SKU0009,Laptop,37,941.95
2024-04-18,SKU0009,Laptop,63,846.61
2024-04-19,SKU0009,Laptop,74,171.45
2024-04-20,SKU0009,Laptop,51,337.12
2024-04-21,SKU0009,Laptop,84,351.55
2024-04-22,SKU0009,Laptop,80,867.48
2024-04-23,SKU0009,Laptop,32,839.33
2024-04-24,SKU0009,Laptop,49,961.94
2024-04-25,SKU0009,Laptop,88,995.24
2024-04-26,SKU0009,Laptop,34,178.98
2024-04-27,SKU0009,Laptop,17,389.5
2024-04-28,SKU0009,Laptop,24,275.28
2024-04-29,SKU0009,Laptop,76,530.9
2024-04-30,SKU0009,Laptop,58,950.87
2024-05-01,SKU0009,Laptop,60,459.49
2024-05-02,SKU0009,Laptop,71,368.64
2024-05-03,SKU0009,Laptop,83,418.8
2024-05-04,SKU0009,Laptop,23,833.97
2024-05-05,SKU0009,Laptop,67,516.82
2024-05-06,SKU0009,Laptop,97,959.89
2024-05-07,SKU0009,Laptop,83,962.67
2024-05-08,SKU0009,Laptop,33,755.67
2024-05-09,SKU0009,Laptop,11,673.75
2024-05-10,SKU0009,Laptop,66,861.94
2024-05-11,SKU0009,Laptop,23,821.62
2024-05-12,SKU0009,Laptop,95,333.23
2024-05-13,SKU0009,Laptop,92,399.54
2024-05-14,SKU0009,Laptop,33,612.67
2024-05-15,SKU0009,Laptop,28,58.02
2024-05-16,SKU0009,Laptop,49,652.64
2024-05-17,SKU0009,Laptop,19,110.9
2024-05-18,SKU0009,Laptop,36,454.66
2024-05-19,SKU0009,Laptop,88,518.63
2024-05-20,SKU0009,Laptop,88,655.69
2024-05-21,SKU0009,Laptop,40,852.58
2024-05-22,SKU0009,Laptop,56,627.31
2024-05-23,SKU0009,Laptop,99,890.02
2024-05-24,SKU0009,Laptop,81,425.46
2024-05-25,SKU0009,Laptop,31,213.17
2024-05-26,SKU0009,Laptop,34,877.5
2024-05-27,SKU0009,Laptop,99,238.16
2024-05-28,SKU0009,Laptop,76,851.34
2024-05-29,SKU0009,Laptop,26,486.49
2024-05-30,SKU0009,Laptop,53,369.12
2024-05-31,SKU0009,Laptop,49,511.3
2024-06-01,SKU0009,Laptop,98,617.5
2024-06-02,SKU0009,Laptop,38,77.11
2024-06-03,SKU0009,Laptop,87,910.69
2024-06-04,SKU0009,Laptop,10,823.14
2024-06-05,SKU0009,Laptop,30,669.37
2024-06-06,SKU0009,Laptop,98,589.13
2024-06-07,SKU0009,Laptop,24,451.3
2024-06-08,SKU0009,Laptop,22,428.16
2024-06-09,SKU0009,Laptop,48,627.04
2024-06-10,SKU0009,Laptop,72,739.4
2024-06-11,SKU0009,Laptop,57,258.89
2024-06-12,SKU0009,Laptop,55,339.15
2024-06-13,SKU0009,Laptop,20,781.86
2024-06-14,SKU0009,Laptop,78,552.48
2024-06-15,SKU0009,Laptop,78,496.69
2024-06-16,SKU0009,Laptop,75,366.78
2024-06-17,SKU0009,Laptop,57,977.33
2024-06-18,SKU0009,Laptop,62,885.9
2024-06-19,SKU0009,Laptop,65,547.89
2024-06-20,SKU0009,Laptop,56,298.54
2024-06-21,SKU0009,Laptop,72,295.0
2024-06-22,SKU0009,Laptop,52,113.67
2024-06-23,SKU0009,Laptop,43,328.26
2024-06-24,SKU0009,Laptop,86,994.55
2024-06-25,SKU0009,Laptop,76,662.46
2024-06-26,SKU0009,Laptop,98,811.78
2024-06-27,SKU0009,Laptop,18,440.81
2024-06-28,SKU0009,Laptop,41,82.06
2024-06-29,SKU0009,Laptop,15,853.95
2024-06-30,SKU0009,Laptop,40,611.31
2024-07-01,SKU0009,Laptop,61,146.8
2024-07-02,SKU0009,Laptop,96,435.54
2024-07-03,SKU0009,Laptop,36,628.85
2024-07-04,SKU0009,Laptop,29,896.29
2024-07-05,SKU0009,Laptop,27,80.03
2024-07-06,SKU0009,Laptop,68,717.71
2024-07-07,SKU0009,Laptop,51,883.83
2024-07-08,SKU0009,Laptop,50,76.08
2024-07-09,SKU0009,Laptop,15,74.18
2024-07-10,SKU0009,Laptop,21,69.67
2024-07-11,SKU0009,Laptop,13,862.86
2024-07-12,SKU0009,Laptop,69,993.25
2024-07-13,SKU0009,Laptop,28,681.01
2024-07-14,SKU0009,Laptop,52,443.18
2024-07-15,SKU0009,Laptop,56,439.91
2024-07-16,SKU0009,Laptop,91,534.81
2024-07-17,SKU0009,Laptop,43,96.2
2024-07-18,SKU0009,Laptop,10,975.5
2024-07-19,SKU0009,Laptop,52,491.55
2024-07-20,SKU0009,Laptop,46,207.96
2024-07-21,SKU0009,Laptop,45,660.21
2024-07-22,SKU0009,Laptop,66,72.03
2024-07-23,SKU0009,Laptop,39,339.78
2024-07-24,SKU0009,Laptop,57,940.69
2024-07-25,SKU0009,Laptop,68,829.97
2024-07-26,SKU0009,Laptop,69,132.77
2024-07-27,SKU0009,Laptop,82,73.53
2024-07-28,SKU0009,Laptop,87,393.44
2024-07-29,SKU0009,Laptop,23,955.98
2024-07-30,SKU0009,Laptop,10,460.35
2024-07-31,SKU0009,Laptop,46,67.78
2024-08-01,SKU0009,Laptop,45,287.58
2024-08-02,SKU0009,Laptop,47,785.45
2024-08-03,SKU0009,Laptop,62,339.93
2024-08-04,SKU0009,Laptop,58,788.54
2024-08-05,SKU0009,Laptop,90,718.18
2024-08-06,SKU0009,Laptop,62,416.25
2024-08-07,SKU0009,Laptop,49,163.4
2024-08-08,SKU0009,Laptop,26,752.69
2024-08-09,SKU0009,Laptop,88,189.35
2024-08-10,SKU0009,Laptop,87,212.15
2024-08-11,SKU0009,Laptop,63,64.77
2024-08-12,SKU0009,Laptop,70,665.66
2024-08-13,SKU0009,Laptop,45,472.88
2024-08-14,SKU0009,Laptop,77,130.46
2024-08-15,SKU0009,Laptop,82,510.98
2024-08-16,SKU0009,Laptop,16,537.61
2024-08-17,SKU0009,Laptop,61,130.28
2024-08-18,SKU0009,Laptop,90,795.8
2024-08-19,SKU0009,Laptop,48,710.25
2024-08-20,SKU0009,Laptop,36,65.0
2024-08-21,SKU0009,Laptop,80,889.09
2024-08-22,SKU0009,Laptop,56,920.36
2024-08-23,SKU0009,Laptop,39,453.5
2024-08-24,SKU0009,Laptop,34,267.91
2024-08-25,SKU0009,Laptop,17,996.57
2024-08-26,SKU0009,Laptop,64,556.18
2024-08-27,SKU0009,Laptop,74,687.45
2024-08-28,SKU0009,Laptop,14,919.63
2024-08-29,SKU0009,Laptop,84,413.66
2024-08-30,SKU0009,Laptop,15,426.3
2024-08-31,SKU0009,Laptop,66,754.55
2024-09-01,SKU0009,Laptop,27,72.69
2024-09-02,SKU0009,Laptop,72,331.84
2024-09-03,SKU0009,Laptop,19,246.14
2024-09-04,SKU0009,Laptop,83,552.21
2024-09-05,SKU0009,Laptop,70,731.19
2024-09-06,SKU0009,Laptop,73,952.23
2024-09-07,SKU0009,Laptop,80,903.71
2024-09-08,SKU0009,Laptop,95,701.1
2024-09-09,SKU0009,Laptop,19,357.8
2024-09-10,SKU0009,Laptop,57,192.68
2024-09-11,SKU0009,Laptop,86,517.61
2024-09-12,SKU0009,Laptop,79,477.8
2024-09-13,SKU0009,Laptop,51,731.21
2024-09-14,SKU0009,Laptop,99,416.87
2024-09-15,SKU0009,Laptop,92,286.79
2024-09-16,SKU0009,Laptop,62,193.11
2024-09-17,SKU0009,Laptop,81,423.37
2024-09-18,SKU0009,Laptop,14,540.81
2024-09-19,SKU0009,Laptop,82,505.76
2024-09-20,SKU0009,Laptop,33,325.09
2024-09-21,SKU0009,Laptop,97,533.2
2024-09-22,SKU0009,Laptop,54,886.19
2024-09-23,SKU0009,Laptop,29,265.91
2024-09-24,SKU0009,Laptop,76,154.83
2024-09-25,SKU0009,Laptop,14,541.81
2024-09-26,SKU0009,Laptop,15,734.8
2024-09-27,SKU0009,Laptop,77,924.85
2024-09-28,SKU0009,Laptop,79,191.5
2024-09-29,SKU0009,Laptop,87,985.91
2024-09-30,SKU0009,Laptop,30,557.39
2024-10-01,SKU0009,Laptop,45,331.61
2024-10-02,SKU0009,Laptop,32,868.97
2024-10-03,SKU0009,Laptop,40,523.14
2024-10-04,SKU0009,Laptop,85,692.61
2024-10-05,SKU0009,Laptop,46,958.15
2024-10-06,SKU0009,Laptop,67,879.45
2024-10-07,SKU0009,Laptop,63,451.17
2024-10-08,SKU0009,Laptop,25,676.06
2024-10-09,SKU0009,Laptop,30,605.88
2024-10-10,SKU0009,Laptop,85,148.62
2024-10-11,SKU0009,Laptop,23,105.57
2024-10-12,SKU0009,Laptop,77,718.98
2024-10-13,SKU0009,Laptop,71,303.38
2024-10-14,SKU0009,Laptop,40,661.51
2024-10-15,SKU0009,Laptop,95,857.14
2024-10-16,SKU0009,Laptop,10,762.71
2024-10-17,SKU0009,Laptop,97,332.08
2024-10-18,SKU0009,Laptop,28,658.34
2024-10-19,SKU0009,Laptop,19,737.79
2024-10-20,SKU0009,Laptop,93,927.66
2024-10-21,SKU0009,Laptop,41,73.28
2024-10-22,SKU0009,Laptop,97,106.11
2024-10-23,SKU0009,Laptop,68,892.15
2024-10-24,SKU0009,Laptop,52,963.95
2024-10-25,SKU0009,Laptop,51,877.14
2024-10-26,SKU0009,Laptop,14,724.31
2024-10-27,SKU0009,Laptop,21,688.85
2024-10-28,SKU0009,Laptop,52,625.15
2024-10-29,SKU0009,Laptop,32,103.45
2024-10-30,SKU0009,Laptop,33,558.76
2024-10-31,SKU0009,Laptop,18,301.56
2024-11-01,SKU0009,Laptop,48,699.55
2024-11-02,SKU0009,Laptop,21,676.08
2024-11-03,SKU0009,Laptop,15,607.9
2024-11-04,SKU0009,Laptop,44,490.08
2024-11-05,SKU0009,Laptop,67,304.43
2024-11-06,SKU0009,Laptop,54,357.04
2024-11-07,SKU0009,Laptop,32,345.62
2024-11-08,SKU0009,Laptop,79,966.07
2024-11-09,SKU0009,Laptop,18,92.7
2024-11-10,SKU0009,Laptop,46,499.94
2024-11-11,SKU0009,Laptop,30,407.4
2024-11-12,SKU0009,Laptop,63,745.75
2024-11-13,SKU0009,Laptop,78,567.8
2024-11-14,SKU0009,Laptop,48,970.82
2024-11-15,SKU0009,Laptop,20,481.1
2024-11-16,SKU0009,Laptop,17,451.94
2024-11-17,SKU0009,Laptop,45,713.86
2024-11-18,SKU0009,Laptop,44,149.06
2024-11-19,SKU0009,Laptop,86,334.23
2024-11-20,SKU0009,Laptop,51,160.33
2024-11-21,SKU0009,Laptop,59,885.0
2024-11-22,SKU0009,Laptop,61,765.46
2024-11-23,SKU0009,Laptop,91,404.64
2024-11-24,SKU0009,Laptop,69,527.4
2024-11-25,SKU0009,Laptop,54,553.26
2024-11-26,SKU0009,Laptop,52,364.38
2024-11-27,SKU0009,Laptop,25,951.79
2024-11-28,SKU0009,Laptop,31,449.64
2024-11-29,SKU0009,Laptop,11,706.2
2024-11-30,SKU0009,Laptop,74,372.11
2024-12-01,SKU0009,Laptop,34,821.52
2024-12-02,SKU0009,Laptop,73,604.77
2024-12-03,SKU0009,Laptop,31,173.84
2024-12-04,SKU0009,Laptop,28,261.37
2024-12-05,SKU0009,Laptop,97,775.91
2024-12-06,SKU0009,Laptop,17,757.68
2024-12-07,SKU0009,Laptop,94,540.94
2024-12-08,SKU0009,Laptop,86,505.42
2024-12-09,SKU0009,Laptop,48,73.41
2024-12-10,SKU0009,Laptop,81,668.63
2024-12-11,SKU0009,Laptop,14,629.05
2024-12-12,SKU0009,Laptop,54,407.11
2024-12-13,SKU0009,Laptop,97,150.34
2024-12-14,SKU0009,Laptop,90,688.17
2024-12-15,SKU0009,Laptop,78,151.82
2024-12-16,SKU0009,Laptop,39,702.85
